movie_title,gross,movie_imdb_link
Thr3e ,978908.0,http://www.imdb.com/title/tt0486028/?ref_=fn_tt_tt_1
Idiocracy ,438653.0,http://www.imdb.com/title/tt0387808/?ref_=fn_tt_tt_1
The Rise of the Krays ,,http://www.imdb.com/title/tt2945796/?ref_=fn_tt_tt_1
This Is England ,327919.0,http://www.imdb.com/title/tt0480025/?ref_=fn_tt_tt_1
Alien Uprising ,,http://www.imdb.com/title/tt2040578/?ref_=fn_tt_tt_1
Bathing Beauty ,,http://www.imdb.com/title/tt0036628/?ref_=fn_tt_tt_1
Go for It! ,178739.0,http://www.imdb.com/title/tt1307926/?ref_=fn_tt_tt_1
"Dancer, Texas Pop. 81 ",565592.0,http://www.imdb.com/title/tt0118925/?ref_=fn_tt_tt_1
Show Boat ,,http://www.imdb.com/title/tt0044030/?ref_=fn_tt_tt_1
Redemption Road ,27012.0,http://www.imdb.com/title/tt1470020/?ref_=fn_tt_tt_1
The Calling ,,http://www.imdb.com/title/tt1666335/?ref_=fn_tt_tt_1
The Brave Little Toaster ,,http://www.imdb.com/title/tt0092695/?ref_=fn_tt_tt_1
Fantasia ,76400000.0,http://www.imdb.com/title/tt0032455/?ref_=fn_tt_tt_1
The French Connection ,,http://www.imdb.com/title/tt0067116/?ref_=fn_tt_tt_1
8 Days ,,http://www.imdb.com/title/tt3111864/?ref_=fn_tt_tt_1
Friday the 13th Part III ,36200000.0,http://www.imdb.com/title/tt0083972/?ref_=fn_tt_tt_1
Friday the 13th: A New Beginning ,21300000.0,http://www.imdb.com/title/tt0089173/?ref_=fn_tt_tt_1
The Last Sin Eater ,379643.0,http://www.imdb.com/title/tt0810928/?ref_=fn_tt_tt_1
Do You Believe? ,12985267.0,http://www.imdb.com/title/tt4056738/?ref_=fn_tt_tt_1
Impact Point ,,http://www.imdb.com/title/tt1086841/?ref_=fn_tt_tt_1
The Valley of Decision ,,http://www.imdb.com/title/tt0038213/?ref_=fn_tt_tt_1
Eden ,,http://www.imdb.com/title/tt3032282/?ref_=fn_tt_tt_1
Chicken Tikka Masala ,,http://www.imdb.com/title/tt0449000/?ref_=fn_tt_tt_1
Always Woodstock ,,http://www.imdb.com/title/tt1995477/?ref_=fn_tt_tt_1
Jack Brooks: Monster Slayer ,,http://www.imdb.com/title/tt0816539/?ref_=fn_tt_tt_1
The Best Years of Our Lives ,23650000.0,http://www.imdb.com/title/tt0036868/?ref_=fn_tt_tt_1
Bully ,510092.0,http://www.imdb.com/title/tt0242193/?ref_=fn_tt_tt_1
Elling ,313436.0,http://www.imdb.com/title/tt0279064/?ref_=fn_tt_tt_1
Mi America ,3330.0,http://www.imdb.com/title/tt2460506/?ref_=fn_tt_tt_1
[Rec] ,,http://www.imdb.com/title/tt1038988/?ref_=fn_tt_tt_1
Lies in Plain Sight ,,http://www.imdb.com/title/tt1675312/?ref_=fn_tt_tt_1
Sharkskin ,,http://www.imdb.com/title/tt2317796/?ref_=fn_tt_tt_1
Containment ,,http://www.imdb.com/title/tt3561236/?ref_=fn_tt_tt_1
The Timber ,,http://www.imdb.com/title/tt2215673/?ref_=fn_tt_tt_1
From Russia with Love ,24800000.0,http://www.imdb.com/title/tt0057076/?ref_=fn_tt_tt_1
The Toxic Avenger Part II ,792966.0,http://www.imdb.com/title/tt0098503/?ref_=fn_tt_tt_1
In the Heat of the Night             ,,http://www.imdb.com/title/tt0094484/?ref_=fn_tt_tt_1
Sleeper ,,http://www.imdb.com/title/tt0070707/?ref_=fn_tt_tt_1
It Follows ,14673301.0,http://www.imdb.com/title/tt3235888/?ref_=fn_tt_tt_1
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,,http://www.imdb.com/title/tt0068555/?ref_=fn_tt_tt_1
To Kill a Mockingbird ,,http://www.imdb.com/title/tt0056592/?ref_=fn_tt_tt_1
Mad Max 2: The Road Warrior ,9003011.0,http://www.imdb.com/title/tt0082694/?ref_=fn_tt_tt_1
The Legend of Drunken Master ,11546543.0,http://www.imdb.com/title/tt0111512/?ref_=fn_tt_tt_1
Lolita ,,http://www.imdb.com/title/tt0056193/?ref_=fn_tt_tt_1
Boys Don't Cry ,11533945.0,http://www.imdb.com/title/tt0171804/?ref_=fn_tt_tt_1
Silent House ,12555230.0,http://www.imdb.com/title/tt1767382/?ref_=fn_tt_tt_1
The Lives of Others ,11284657.0,http://www.imdb.com/title/tt0405094/?ref_=fn_tt_tt_1
Courageous ,34522221.0,http://www.imdb.com/title/tt1630036/?ref_=fn_tt_tt_1
The Hustler ,,http://www.imdb.com/title/tt0054997/?ref_=fn_tt_tt_1
Boom Town ,,http://www.imdb.com/title/tt0032273/?ref_=fn_tt_tt_1
The Triplets of Belleville ,7002255.0,http://www.imdb.com/title/tt0286244/?ref_=fn_tt_tt_1
Smoke Signals ,6719300.0,http://www.imdb.com/title/tt0120321/?ref_=fn_tt_tt_1
American Splendor ,6003587.0,http://www.imdb.com/title/tt0305206/?ref_=fn_tt_tt_1
Before Sunset ,5792822.0,http://www.imdb.com/title/tt0381681/?ref_=fn_tt_tt_1
Amores Perros ,5383834.0,http://www.imdb.com/title/tt0245712/?ref_=fn_tt_tt_1
Thirteen ,4599680.0,http://www.imdb.com/title/tt0328538/?ref_=fn_tt_tt_1
Gentleman's Agreement ,,http://www.imdb.com/title/tt0039416/?ref_=fn_tt_tt_1
Winter's Bone ,6531491.0,http://www.imdb.com/title/tt1399683/?ref_=fn_tt_tt_1
Touching the Void ,4581222.0,http://www.imdb.com/title/tt0379557/?ref_=fn_tt_tt_1
Alexander's Ragtime Band ,,http://www.imdb.com/title/tt0029852/?ref_=fn_tt_tt_1
Me and You and Everyone We Know ,3885134.0,http://www.imdb.com/title/tt0415978/?ref_=fn_tt_tt_1
Inside Job ,4311834.0,http://www.imdb.com/title/tt1645089/?ref_=fn_tt_tt_1
We Are Your Friends ,3590010.0,http://www.imdb.com/title/tt3787590/?ref_=fn_tt_tt_1
Ghost Dog: The Way of the Samurai ,3300230.0,http://www.imdb.com/title/tt0165798/?ref_=fn_tt_tt_1
Harsh Times ,3335839.0,http://www.imdb.com/title/tt0433387/?ref_=fn_tt_tt_1
Captive ,2557668.0,http://www.imdb.com/title/tt3268668/?ref_=fn_tt_tt_1
Full Frontal ,2506446.0,http://www.imdb.com/title/tt0290212/?ref_=fn_tt_tt_1
Witchboard ,7369373.0,http://www.imdb.com/title/tt0090327/?ref_=fn_tt_tt_1
Strangers with Candy             ,,http://www.imdb.com/title/tt0194624/?ref_=fn_tt_tt_1
Hamlet ,4414535.0,http://www.imdb.com/title/tt0116477/?ref_=fn_tt_tt_1
Shortbus ,1984378.0,http://www.imdb.com/title/tt0367027/?ref_=fn_tt_tt_1
Waltz with Bashir ,2283276.0,http://www.imdb.com/title/tt1185616/?ref_=fn_tt_tt_1
"The Book of Mormon Movie, Volume 1: The Journey ",1098224.0,http://www.imdb.com/title/tt0349159/?ref_=fn_tt_tt_1
No End in Sight ,1430185.0,http://www.imdb.com/title/tt0912593/?ref_=fn_tt_tt_1
The Diary of a Teenage Girl ,1477002.0,http://www.imdb.com/title/tt3172532/?ref_=fn_tt_tt_1
Get Real             ,,http://www.imdb.com/title/tt0212662/?ref_=fn_tt_tt_1
In the Shadow of the Moon ,1134049.0,http://www.imdb.com/title/tt0925248/?ref_=fn_tt_tt_1
Meek's Cutoff ,977600.0,http://www.imdb.com/title/tt1518812/?ref_=fn_tt_tt_1
Inside Deep Throat ,653621.0,http://www.imdb.com/title/tt0418753/?ref_=fn_tt_tt_1
Dinner Rush ,110000.0,http://www.imdb.com/title/tt0229340/?ref_=fn_tt_tt_1
Clockwatchers ,444354.0,http://www.imdb.com/title/tt0118866/?ref_=fn_tt_tt_1
The Virginity Hit ,535249.0,http://www.imdb.com/title/tt1695994/?ref_=fn_tt_tt_1
Subway ,,http://www.imdb.com/title/tt0090095/?ref_=fn_tt_tt_1
House of D ,371081.0,http://www.imdb.com/title/tt0372334/?ref_=fn_tt_tt_1
Teeth ,347578.0,http://www.imdb.com/title/tt0780622/?ref_=fn_tt_tt_1
Six-String Samurai ,124494.0,http://www.imdb.com/title/tt0118736/?ref_=fn_tt_tt_1
Hum To Mohabbat Karega ,,http://www.imdb.com/title/tt0249588/?ref_=fn_tt_tt_1
It's All Gone Pete Tong ,120620.0,http://www.imdb.com/title/tt0388139/?ref_=fn_tt_tt_1
Saint John of Las Vegas ,100669.0,http://www.imdb.com/title/tt1276105/?ref_=fn_tt_tt_1
24 7: Twenty Four Seven ,,http://www.imdb.com/title/tt0120391/?ref_=fn_tt_tt_1
Stonewall ,186354.0,http://www.imdb.com/title/tt3018070/?ref_=fn_tt_tt_1
Eureka             ,,http://www.imdb.com/title/tt0796264/?ref_=fn_tt_tt_1
Roadside Romeo ,55202.0,http://www.imdb.com/title/tt1050739/?ref_=fn_tt_tt_1
This Thing of Ours ,,http://www.imdb.com/title/tt0338497/?ref_=fn_tt_tt_1
The Lost Medallion: The Adventures of Billy Stone ,549632.0,http://www.imdb.com/title/tt1390539/?ref_=fn_tt_tt_1
The Last Five Years ,137945.0,http://www.imdb.com/title/tt2474024/?ref_=fn_tt_tt_1
The Missing Person ,17580.0,http://www.imdb.com/title/tt1105512/?ref_=fn_tt_tt_1
Return of the Living Dead III ,,http://www.imdb.com/title/tt0107953/?ref_=fn_tt_tt_1
London ,12667.0,http://www.imdb.com/title/tt0449061/?ref_=fn_tt_tt_1
Sherrybaby ,198407.0,http://www.imdb.com/title/tt0423169/?ref_=fn_tt_tt_1
Stealing Harvard ,13973532.0,http://www.imdb.com/title/tt0265808/?ref_=fn_tt_tt_1
Circle ,,http://www.imdb.com/title/tt3118452/?ref_=fn_tt_tt_1
Eden Lake ,5824.0,http://www.imdb.com/title/tt1020530/?ref_=fn_tt_tt_1
Plush ,2843.0,http://www.imdb.com/title/tt2226519/?ref_=fn_tt_tt_1
Vampire Killers ,,http://www.imdb.com/title/tt1020885/?ref_=fn_tt_tt_1
Gangster's Paradise: Jerusalema ,4958.0,http://www.imdb.com/title/tt0783532/?ref_=fn_tt_tt_1
Freeze Frame ,,http://www.imdb.com/title/tt0363095/?ref_=fn_tt_tt_1
Grave Encounters ,,http://www.imdb.com/title/tt1703199/?ref_=fn_tt_tt_1
Stitches ,,http://www.imdb.com/title/tt2126362/?ref_=fn_tt_tt_1
Nine Dead ,,http://www.imdb.com/title/tt0959329/?ref_=fn_tt_tt_1
"To Be Frank, Sinatra at 100 ",,http://www.imdb.com/title/tt4704314/?ref_=fn_tt_tt_1
Bananas ,,http://www.imdb.com/title/tt0066808/?ref_=fn_tt_tt_1
Supercapitalist ,13220.0,http://www.imdb.com/title/tt1734586/?ref_=fn_tt_tt_1
Rockaway ,,http://www.imdb.com/title/tt0796355/?ref_=fn_tt_tt_1
Wings             ,,http://www.imdb.com/title/tt0098948/?ref_=fn_tt_tt_1
The Lady from Shanghai ,7927.0,http://www.imdb.com/title/tt0040525/?ref_=fn_tt_tt_1
No Man's Land: The Rise of Reeker ,,http://www.imdb.com/title/tt1090671/?ref_=fn_tt_tt_1
Highway ,,http://www.imdb.com/title/tt0165361/?ref_=fn_tt_tt_1
Small Apartments ,,http://www.imdb.com/title/tt1272886/?ref_=fn_tt_tt_1
Coffee Town ,,http://www.imdb.com/title/tt2234025/?ref_=fn_tt_tt_1
The Ghastly Love of Johnny X ,2436.0,http://www.imdb.com/title/tt1754633/?ref_=fn_tt_tt_1
All Is Bright ,4556.0,http://www.imdb.com/title/tt1462901/?ref_=fn_tt_tt_1
The Torture Chamber of Dr. Sadism ,,http://www.imdb.com/title/tt0062235/?ref_=fn_tt_tt_1
Straight A's ,,http://www.imdb.com/title/tt2024506/?ref_=fn_tt_tt_1
A Funny Thing Happened on the Way to the Forum ,,http://www.imdb.com/title/tt0060438/?ref_=fn_tt_tt_1
Slacker Uprising ,,http://www.imdb.com/title/tt0850669/?ref_=fn_tt_tt_1
The Legend of Hell's Gate: An American Conspiracy ,,http://www.imdb.com/title/tt1220217/?ref_=fn_tt_tt_1
The Walking Deceased ,,http://www.imdb.com/title/tt3499458/?ref_=fn_tt_tt_1
The Curse of Downers Grove ,,http://www.imdb.com/title/tt1772261/?ref_=fn_tt_tt_1
Shark Lake ,,http://www.imdb.com/title/tt4416518/?ref_=fn_tt_tt_1
River's Edge ,4600000.0,http://www.imdb.com/title/tt0091860/?ref_=fn_tt_tt_1
Northfork ,1420578.0,http://www.imdb.com/title/tt0322659/?ref_=fn_tt_tt_1
The Marine 4: Moving Target ,,http://www.imdb.com/title/tt3528666/?ref_=fn_tt_tt_1
Buried ,1028658.0,http://www.imdb.com/title/tt1462758/?ref_=fn_tt_tt_1
Submarine ,466702.0,http://www.imdb.com/title/tt1440292/?ref_=fn_tt_tt_1
The Square ,,http://www.imdb.com/title/tt2486682/?ref_=fn_tt_tt_1
One to Another ,18435.0,http://www.imdb.com/title/tt0486751/?ref_=fn_tt_tt_1
Carrie ,35266619.0,http://www.imdb.com/title/tt1939659/?ref_=fn_tt_tt_1
ABCD (Any Body Can Dance) ,95236.0,http://www.imdb.com/title/tt2321163/?ref_=fn_tt_tt_1
A Nightmare on Elm Street ,26505000.0,http://www.imdb.com/title/tt0087800/?ref_=fn_tt_tt_1
Man on Wire ,2957978.0,http://www.imdb.com/title/tt1155592/?ref_=fn_tt_tt_1
Abandoned ,,http://www.imdb.com/title/tt4519006/?ref_=fn_tt_tt_1
Brotherly Love ,444044.0,http://www.imdb.com/title/tt3262990/?ref_=fn_tt_tt_1
The Last Exorcism ,40990055.0,http://www.imdb.com/title/tt1320244/?ref_=fn_tt_tt_1
Nowhere Boy ,1445366.0,http://www.imdb.com/title/tt1266029/?ref_=fn_tt_tt_1
A Streetcar Named Desire ,,http://www.imdb.com/title/tt0044081/?ref_=fn_tt_tt_1
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,,http://www.imdb.com/title/tt0057012/?ref_=fn_tt_tt_1
El crimen del padre Amaro ,5709616.0,http://www.imdb.com/title/tt0313196/?ref_=fn_tt_tt_1
Beasts of the Southern Wild ,12784397.0,http://www.imdb.com/title/tt2125435/?ref_=fn_tt_tt_1
Battle for the Planet of the Apes ,,http://www.imdb.com/title/tt0069768/?ref_=fn_tt_tt_1
Songcatcher ,3050934.0,http://www.imdb.com/title/tt0210299/?ref_=fn_tt_tt_1
Higher Ground ,841206.0,http://www.imdb.com/title/tt1562568/?ref_=fn_tt_tt_1
Vaalu ,,http://www.imdb.com/title/tt3566698/?ref_=fn_tt_tt_1
The Greatest Movie Ever Sold ,638476.0,http://www.imdb.com/title/tt1743720/?ref_=fn_tt_tt_1
Ed and His Dead Mother ,,http://www.imdb.com/title/tt0106792/?ref_=fn_tt_tt_1
Travelers and Magicians ,505295.0,http://www.imdb.com/title/tt0378906/?ref_=fn_tt_tt_1
Hang 'Em High ,,http://www.imdb.com/title/tt0061747/?ref_=fn_tt_tt_1
Deadline - U.S.A. ,,http://www.imdb.com/title/tt0044533/?ref_=fn_tt_tt_1
Sublime ,,http://www.imdb.com/title/tt0822858/?ref_=fn_tt_tt_1
A Beginner's Guide to Snuff ,,http://www.imdb.com/title/tt4058122/?ref_=fn_tt_tt_1
Independence Daysaster ,,http://www.imdb.com/title/tt2645670/?ref_=fn_tt_tt_1
Dysfunctional Friends ,,http://www.imdb.com/title/tt1653002/?ref_=fn_tt_tt_1
Run Lola Run ,7267324.0,http://www.imdb.com/title/tt0130827/?ref_=fn_tt_tt_1
May ,145540.0,http://www.imdb.com/title/tt0303361/?ref_=fn_tt_tt_1
Against the Wild ,,http://www.imdb.com/title/tt2475846/?ref_=fn_tt_tt_1
Living Dark: The Story of Ted the Caver ,,http://www.imdb.com/title/tt2100573/?ref_=fn_tt_tt_1
Under the Same Moon ,12589108.0,http://www.imdb.com/title/tt0796307/?ref_=fn_tt_tt_1
Conquest of the Planet of the Apes ,,http://www.imdb.com/title/tt0068408/?ref_=fn_tt_tt_1
In the Bedroom ,35918429.0,http://www.imdb.com/title/tt0247425/?ref_=fn_tt_tt_1
I Spit on Your Grave ,92401.0,http://www.imdb.com/title/tt1242432/?ref_=fn_tt_tt_1
"Happy, Texas ",1943649.0,http://www.imdb.com/title/tt0162360/?ref_=fn_tt_tt_1
My Summer of Love ,992238.0,http://www.imdb.com/title/tt0382189/?ref_=fn_tt_tt_1
The Lunchbox ,4231500.0,http://www.imdb.com/title/tt2350496/?ref_=fn_tt_tt_1
Yes ,396035.0,http://www.imdb.com/title/tt0381717/?ref_=fn_tt_tt_1
You Can't Take It with You ,,http://www.imdb.com/title/tt0030993/?ref_=fn_tt_tt_1
From Here to Eternity ,,http://www.imdb.com/title/tt0045793/?ref_=fn_tt_tt_1
She Wore a Yellow Ribbon ,,http://www.imdb.com/title/tt0041866/?ref_=fn_tt_tt_1
Grace Unplugged ,2507106.0,http://www.imdb.com/title/tt2349460/?ref_=fn_tt_tt_1
Foolish ,6026908.0,http://www.imdb.com/title/tt0166195/?ref_=fn_tt_tt_1
N-Secure ,2592808.0,http://www.imdb.com/title/tt1289419/?ref_=fn_tt_tt_1
Caramel ,1060591.0,http://www.imdb.com/title/tt0825236/?ref_=fn_tt_tt_1
Out of the Dark ,,http://www.imdb.com/title/tt2872724/?ref_=fn_tt_tt_1
The Bubble ,155972.0,http://www.imdb.com/title/tt0476643/?ref_=fn_tt_tt_1
The Conversation ,,http://www.imdb.com/title/tt0071360/?ref_=fn_tt_tt_1
Dil Jo Bhi Kahey... ,129319.0,http://www.imdb.com/title/tt0442764/?ref_=fn_tt_tt_1
Mississippi Mermaid ,26893.0,http://www.imdb.com/title/tt0064990/?ref_=fn_tt_tt_1
I Love Your Work ,2580.0,http://www.imdb.com/title/tt0322700/?ref_=fn_tt_tt_1
Cabin Fever ,,http://www.imdb.com/title/tt3832096/?ref_=fn_tt_tt_1
Dawn of the Dead ,58885635.0,http://www.imdb.com/title/tt0363547/?ref_=fn_tt_tt_1
Waitress ,19067631.0,http://www.imdb.com/title/tt0473308/?ref_=fn_tt_tt_1
Bloodsport ,11806119.0,http://www.imdb.com/title/tt0092675/?ref_=fn_tt_tt_1
Mr. Smith Goes to Washington ,,http://www.imdb.com/title/tt0031679/?ref_=fn_tt_tt_1
Kids ,7417210.0,http://www.imdb.com/title/tt0113540/?ref_=fn_tt_tt_1
The Squid and the Whale ,7362100.0,http://www.imdb.com/title/tt0367089/?ref_=fn_tt_tt_1
Kissing Jessica Stein ,7022940.0,http://www.imdb.com/title/tt0264761/?ref_=fn_tt_tt_1
"A Woman, a Gun and a Noodle Shop ",190666.0,http://www.imdb.com/title/tt1428556/?ref_=fn_tt_tt_1
Kickboxer: Vengeance ,,http://www.imdb.com/title/tt3082898/?ref_=fn_tt_tt_1
Spellbound ,,http://www.imdb.com/title/tt0038109/?ref_=fn_tt_tt_1
Exotica ,5132222.0,http://www.imdb.com/title/tt0109759/?ref_=fn_tt_tt_1
Buffalo '66 ,2365931.0,http://www.imdb.com/title/tt0118789/?ref_=fn_tt_tt_1
Insidious ,53991137.0,http://www.imdb.com/title/tt1591095/?ref_=fn_tt_tt_1
Repo Man ,,http://www.imdb.com/title/tt0087995/?ref_=fn_tt_tt_1
Nine Queens ,1221261.0,http://www.imdb.com/title/tt0247586/?ref_=fn_tt_tt_1
The Gatekeepers ,2408553.0,http://www.imdb.com/title/tt2309788/?ref_=fn_tt_tt_1
The Ballad of Jack and Rose ,712294.0,http://www.imdb.com/title/tt0357110/?ref_=fn_tt_tt_1
The To Do List ,3447339.0,http://www.imdb.com/title/tt1758795/?ref_=fn_tt_tt_1
Killing Zoe ,418953.0,http://www.imdb.com/title/tt0110265/?ref_=fn_tt_tt_1
The Believer ,406035.0,http://www.imdb.com/title/tt0247199/?ref_=fn_tt_tt_1
Snow Angels ,402820.0,http://www.imdb.com/title/tt0453548/?ref_=fn_tt_tt_1
Unsullied ,,http://www.imdb.com/title/tt3139764/?ref_=fn_tt_tt_1
Session 9 ,373967.0,http://www.imdb.com/title/tt0261983/?ref_=fn_tt_tt_1
I Want Someone to Eat Cheese With ,194568.0,http://www.imdb.com/title/tt0391229/?ref_=fn_tt_tt_1
Mooz-Lum ,,http://www.imdb.com/title/tt1450328/?ref_=fn_tt_tt_1
Hatchet ,,http://www.imdb.com/title/tt0422401/?ref_=fn_tt_tt_1
Modern Times ,163245.0,http://www.imdb.com/title/tt0027977/?ref_=fn_tt_tt_1
Stolen Summer ,119841.0,http://www.imdb.com/title/tt0286162/?ref_=fn_tt_tt_1
My Name Is Bruce ,173066.0,http://www.imdb.com/title/tt0489235/?ref_=fn_tt_tt_1
The Salon ,92362.0,http://www.imdb.com/title/tt0436742/?ref_=fn_tt_tt_1
Road Hard ,105943.0,http://www.imdb.com/title/tt3110770/?ref_=fn_tt_tt_1
Forty Shades of Blue ,,http://www.imdb.com/title/tt0395543/?ref_=fn_tt_tt_1
Amigo ,183490.0,http://www.imdb.com/title/tt1562847/?ref_=fn_tt_tt_1
Pontypool ,3478.0,http://www.imdb.com/title/tt1226681/?ref_=fn_tt_tt_1
Trucker ,52166.0,http://www.imdb.com/title/tt1087527/?ref_=fn_tt_tt_1
Me You and Five Bucks ,,http://www.imdb.com/title/tt2265431/?ref_=fn_tt_tt_1
The Lords of Salem ,1163508.0,http://www.imdb.com/title/tt1731697/?ref_=fn_tt_tt_1
Housebound ,,http://www.imdb.com/title/tt3504048/?ref_=fn_tt_tt_1
Wal-Mart: The High Cost of Low Price ,,http://www.imdb.com/title/tt0473107/?ref_=fn_tt_tt_1
Fetching Cody ,,http://www.imdb.com/title/tt0475271/?ref_=fn_tt_tt_1
Once Upon a Time in Queens ,,http://www.imdb.com/title/tt1639397/?ref_=fn_tt_tt_1
Closer to the Moon ,,http://www.imdb.com/title/tt2017486/?ref_=fn_tt_tt_1
Mutant World ,,http://www.imdb.com/title/tt3626436/?ref_=fn_tt_tt_1
Growing Up Smith ,,http://www.imdb.com/title/tt1105355/?ref_=fn_tt_tt_1
Checkmate ,,http://www.imdb.com/title/tt3781616/?ref_=fn_tt_tt_1
Jack Reacher ,80033643.0,http://www.imdb.com/title/tt0790724/?ref_=fn_tt_tt_1
#Horror ,,http://www.imdb.com/title/tt3526286/?ref_=fn_tt_tt_1
Wind Walkers ,,http://www.imdb.com/title/tt1236254/?ref_=fn_tt_tt_1
Snow White and the Seven Dwarfs ,184925485.0,http://www.imdb.com/title/tt0029583/?ref_=fn_tt_tt_1
The Holy Girl ,304124.0,http://www.imdb.com/title/tt0300270/?ref_=fn_tt_tt_1
Shalako ,,http://www.imdb.com/title/tt0063592/?ref_=fn_tt_tt_1
Incident at Loch Ness ,36830.0,http://www.imdb.com/title/tt0374639/?ref_=fn_tt_tt_1
The Dog Lover ,,http://www.imdb.com/title/tt4063178/?ref_=fn_tt_tt_1
Girl House ,,http://www.imdb.com/title/tt2577172/?ref_=fn_tt_tt_1
The Blue Room ,231186.0,http://www.imdb.com/title/tt3230082/?ref_=fn_tt_tt_1
House at the End of the Drive ,,http://www.imdb.com/title/tt0464054/?ref_=fn_tt_tt_1
Batman: The Movie ,,http://www.imdb.com/title/tt0060153/?ref_=fn_tt_tt_1
"Lock, Stock and Two Smoking Barrels ",3650677.0,http://www.imdb.com/title/tt0120735/?ref_=fn_tt_tt_1
The Ballad of Gregorio Cortez ,,http://www.imdb.com/title/tt3551840/?ref_=fn_tt_tt_1
The Streets of San Francisco             ,,http://www.imdb.com/title/tt0068135/?ref_=fn_tt_tt_1
The Celebration ,1647780.0,http://www.imdb.com/title/tt0154420/?ref_=fn_tt_tt_1
Trees Lounge ,695229.0,http://www.imdb.com/title/tt0117958/?ref_=fn_tt_tt_1
Journey from the Fall ,638951.0,http://www.imdb.com/title/tt0433398/?ref_=fn_tt_tt_1
The Basket ,609042.0,http://www.imdb.com/title/tt0190255/?ref_=fn_tt_tt_1
Eddie: The Sleepwalking Cannibal ,1521.0,http://www.imdb.com/title/tt1480658/?ref_=fn_tt_tt_1
Mercury Rising ,32940507.0,http://www.imdb.com/title/tt0120749/?ref_=fn_tt_tt_1
Space: Above and Beyond             ,,http://www.imdb.com/title/tt0112173/?ref_=fn_tt_tt_1
Queen of the Mountains ,,http://www.imdb.com/title/tt2640460/?ref_=fn_tt_tt_1
Def-Con 4 ,,http://www.imdb.com/title/tt0087130/?ref_=fn_tt_tt_1
The Hebrew Hammer ,19539.0,http://www.imdb.com/title/tt0317640/?ref_=fn_tt_tt_1
Neal 'N' Nikki ,100358.0,http://www.imdb.com/title/tt0470869/?ref_=fn_tt_tt_1
The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,,http://www.imdb.com/title/tt1498870/?ref_=fn_tt_tt_1
Forget Me Not ,,http://www.imdb.com/title/tt1147684/?ref_=fn_tt_tt_1
Rebecca ,,http://www.imdb.com/title/tt0032976/?ref_=fn_tt_tt_1
Friday the 13th Part 2 ,19100000.0,http://www.imdb.com/title/tt0082418/?ref_=fn_tt_tt_1
The Lost Weekend ,,http://www.imdb.com/title/tt0037884/?ref_=fn_tt_tt_1
C.H.U.D. ,,http://www.imdb.com/title/tt0087015/?ref_=fn_tt_tt_1
Filly Brown ,2833383.0,http://www.imdb.com/title/tt1869425/?ref_=fn_tt_tt_1
The Lion of Judah ,,http://www.imdb.com/title/tt1212022/?ref_=fn_tt_tt_1
Niagara ,,http://www.imdb.com/title/tt0046126/?ref_=fn_tt_tt_1
How Green Was My Valley ,,http://www.imdb.com/title/tt0033729/?ref_=fn_tt_tt_1
The Girlfriend Experience             ,,http://www.imdb.com/title/tt3846642/?ref_=fn_tt_tt_1
Da Sweet Blood of Jesus ,,http://www.imdb.com/title/tt3104930/?ref_=fn_tt_tt_1
"Sex, Lies, and Videotape ",24741700.0,http://www.imdb.com/title/tt0098724/?ref_=fn_tt_tt_1
Saw ,55153403.0,http://www.imdb.com/title/tt0387564/?ref_=fn_tt_tt_1
Super Troopers ,18488314.0,http://www.imdb.com/title/tt0247745/?ref_=fn_tt_tt_1
The Algerian ,,http://www.imdb.com/title/tt1681370/?ref_=fn_tt_tt_1
The Amazing Catfish ,11278.0,http://www.imdb.com/title/tt2414046/?ref_=fn_tt_tt_1
The Day the Earth Stood Still ,79363785.0,http://www.imdb.com/title/tt0970416/?ref_=fn_tt_tt_1
Monsoon Wedding ,13876974.0,http://www.imdb.com/title/tt0265343/?ref_=fn_tt_tt_1
You Can Count on Me ,9180275.0,http://www.imdb.com/title/tt0203230/?ref_=fn_tt_tt_1
The Trouble with Harry ,,http://www.imdb.com/title/tt0048750/?ref_=fn_tt_tt_1
Lucky Number Slevin ,22494487.0,http://www.imdb.com/title/tt0425210/?ref_=fn_tt_tt_1
But I'm a Cheerleader ,2199853.0,http://www.imdb.com/title/tt0179116/?ref_=fn_tt_tt_1
Home Run ,2859955.0,http://www.imdb.com/title/tt2051894/?ref_=fn_tt_tt_1
Reservoir Dogs ,2812029.0,http://www.imdb.com/title/tt0105236/?ref_=fn_tt_tt_1
The Blue Bird ,,http://www.imdb.com/title/tt0032264/?ref_=fn_tt_tt_1
"The Good, the Bad and the Ugly ",6100000.0,http://www.imdb.com/title/tt0060196/?ref_=fn_tt_tt_1
The Second Mother ,375723.0,http://www.imdb.com/title/tt3742378/?ref_=fn_tt_tt_1
Blue Like Jazz ,594904.0,http://www.imdb.com/title/tt1758575/?ref_=fn_tt_tt_1
Down and Out with the Dolls ,58936.0,http://www.imdb.com/title/tt0283323/?ref_=fn_tt_tt_1
"Pink Ribbons, Inc. ",24784.0,http://www.imdb.com/title/tt2035599/?ref_=fn_tt_tt_1
Certifiably Jonathan ,7826.0,http://www.imdb.com/title/tt0976025/?ref_=fn_tt_tt_1
Q ,,http://www.imdb.com/title/tt1879030/?ref_=fn_tt_tt_1
