movie_title,duration
For Greater Glory: The True Story of Cristiada ,145.0
La Famille Bélier ,106.0
Good Will Hunting ,126.0
Misconduct ,106.0
Saw III ,121.0
Stripes ,117.0
Bring It On ,98.0
The Purge: Election Year ,109.0
She's All That ,95.0
Precious ,109.0
Saw IV ,96.0
White Noise ,101.0
Madea's Family Reunion ,107.0
The Color of Money ,119.0
The Longest Day ,178.0
The Mighty Ducks ,100.0
The Grudge ,98.0
Happy Gilmore ,92.0
Jeepers Creepers ,90.0
Bill & Ted's Excellent Adventure ,90.0
Oliver! ,153.0
The Best Exotic Marigold Hotel ,124.0
Recess: School's Out ,82.0
Mad Max Beyond Thunderdome ,107.0
Commando ,75.0
The Boy ,97.0
Devil ,80.0
Friday After Next ,85.0
Insidious: Chapter 3 ,97.0
The Last Dragon ,109.0
Snatch ,104.0
The Lawnmower Man ,140.0
Nick and Norah's Infinite Playlist ,90.0
Dogma ,130.0
The Banger Sisters ,98.0
Twilight Zone: The Movie ,101.0
Road House ,114.0
A Low Down Dirty Shame ,100.0
Swimfan ,85.0
Employee of the Month ,103.0
Can't Hardly Wait ,100.0
The Outsiders ,114.0
Pete's Dragon ,102.0
The Dead Zone ,103.0
Sinister 2 ,97.0
Sparkle ,116.0
Valentine ,96.0
The Fourth Kind ,98.0
A Prairie Home Companion ,105.0
Sugar Hill ,123.0
Invasion U.S.A. ,107.0
Roll Bounce ,112.0
Rushmore ,93.0
Skyline ,97.0
The Second Best Exotic Marigold Hotel ,122.0
Kit Kittredge: An American Girl ,101.0
The Perfect Man ,100.0
Mo' Better Blues ,129.0
Kung Pow: Enter the Fist ,81.0
Tremors ,96.0
Wrong Turn ,84.0
The Long Riders ,100.0
The Corruptor ,110.0
Mud ,130.0
Reno 911!: Miami ,84.0
One Direction: This Is Us ,106.0
"The Goods: Live Hard, Sell Hard ",89.0
Hey Arnold! The Movie ,76.0
My Week with Marilyn ,99.0
The Matador ,96.0
Love Jones ,104.0
The Gift ,108.0
End of the Spear ,108.0
Get Over It ,87.0
Office Space ,89.0
Drop Dead Gorgeous ,97.0
Big Eyes ,106.0
Very Bad Things ,100.0
Sleepover ,89.0
Body Double ,114.0
MacGruber ,95.0
Dirty Pretty Things ,97.0
Movie 43 ,94.0
The Tourist ,103.0
Over Her Dead Body ,95.0
Seeking a Friend for the End of the World ,101.0
Cedar Rapids ,87.0
Bones             ,40.0
American History X ,101.0
The Collection ,82.0
Teacher's Pet ,74.0
The Red Violin ,130.0
The Straight Story ,112.0
Deuces Wild ,96.0
Bad Words ,89.0
"Run, Fatboy, Run ",100.0
Heartbeeps ,78.0
Black or White ,121.0
On the Line ,85.0
Rescue Dawn ,120.0
Danny Collins ,106.0
"Jeff, Who Lives at Home ",83.0
I Am Love ,120.0
Atlas Shrugged II: The Strike ,111.0
Romeo Is Bleeding ,100.0
The Limey ,89.0
Crash ,115.0
The House of Mirth ,135.0
Malone ,92.0
Peaceful Warrior ,120.0
Bucky Larson: Born to Be a Star ,97.0
Bamboozled ,135.0
The Forest ,93.0
Sphinx ,118.0
While We're Young ,97.0
A Better Life ,98.0
Spider ,98.0
Gun Shy ,101.0
Nicholas Nickleby ,132.0
The Iceman ,106.0
Dekalog             ,55.0
Krrish ,168.0
Cecil B. DeMented ,87.0
Killer Joe ,98.0
The Joneses ,96.0
Owning Mahowny ,104.0
The Brothers Solomon ,93.0
My Blueberry Nights ,95.0
Illuminata ,119.0
Swept Away ,89.0
"War, Inc. ",107.0
Shaolin Soccer ,85.0
The Brown Bunny ,93.0
The Swindle ,101.0
Rosewater ,103.0
The Chambermaid on the Titanic ,101.0
Coriolanus ,123.0
Imaginary Heroes ,111.0
High Heels and Low Lifes ,86.0
World's Greatest Dad ,99.0
Severance ,90.0
Edmond ,82.0
Welcome to the Rileys ,110.0
Police Academy: Mission to Moscow ,83.0
Blood Done Sign My Name ,128.0
"Cinco de Mayo, La Batalla ",125.0
Elsa & Fred ,97.0
An Alan Smithee Film: Burn Hollywood Burn ,86.0
The Open Road ,91.0
The Good Guy ,90.0
Motherhood ,90.0
Free Style ,94.0
Strangerland ,112.0
The Janky Promoters ,85.0
Blonde Ambition ,93.0
The Oxford Murders ,104.0
The Reef ,94.0
Eulogy ,85.0
White Noise 2: The Light ,99.0
You Got Served: Beat the World ,91.0
Fifty Dead Men Walking ,117.0
Jungle Shuffle ,85.0
Adam Resurrected ,106.0
Of Horses and Men ,81.0
It's a Wonderful Afterlife ,100.0
The Devil's Tomb ,90.0
Partition ,116.0
Good Intentions ,84.0
"The Good, the Bad, the Weird ",135.0
Nurse 3D ,84.0
Gunless ,89.0
Adventureland ,107.0
The Lost City ,144.0
Next Friday ,98.0
American Heist ,94.0
You Only Live Twice ,117.0
Plastic ,102.0
Amour ,127.0
Poltergeist III ,98.0
Re-Kill ,88.0
"It's a Mad, Mad, Mad, Mad World ",197.0
Volver ,121.0
Heavy Metal ,90.0
Gentlemen Broncos ,89.0
Richard III ,104.0
Into the Grizzly Maze ,94.0
Kites ,90.0
Melancholia ,130.0
Red Dog ,92.0
Jab Tak Hai Jaan ,176.0
Alien ,116.0
The Texas Chain Saw Massacre ,88.0
The Runaways ,106.0
Fiddler on the Roof ,181.0
Thunderball ,130.0
Detention ,93.0
Loose Cannons ,110.0
Set It Off ,123.0
The Best Man ,120.0
Child's Play ,87.0
Sicko ,123.0
The Purge: Anarchy ,103.0
Down to You ,91.0
Harold & Kumar Go to White Castle ,88.0
The Contender ,126.0
Boiler Room ,120.0
Trading Places ,116.0
Black Christmas ,94.0
Breakin' All the Rules ,85.0
Henry V ,137.0
The Savages ,114.0
Chasing Papi ,76.0
The Way of the Gun ,119.0
Igby Goes Down ,99.0
PCU ,79.0
The Ultimate Gift ,114.0
The Bold and the Beautiful             ,30.0
The Ice Pirates ,91.0
Gracie ,95.0
Trust the Man ,103.0
Hamlet 2 ,92.0
Velvet Goldmine ,124.0
The Wailing ,156.0
Glee: The 3D Concert Movie ,84.0
The Legend of Suriyothai ,300.0
Two Evil Eyes ,120.0
Barbecue ,98.0
All or Nothing ,121.0
Princess Kaiulani ,97.0
Opal Dream ,86.0
Heist ,93.0
Flame and Citron ,45.0
Undiscovered ,97.0
Red Riding: In the Year of Our Lord 1974 ,102.0
The Girl on the Train ,105.0
Veronika Decides to Die ,103.0
Crocodile Dundee ,93.0
"Ultramarines: A Warhammer 40,000 Movie ",76.0
The I Inside ,90.0
Beneath Hill 60 ,122.0
Polisse ,127.0
Awake ,84.0
Star Wars: The Clone Wars             ,23.0
Skin Trade ,96.0
The Lost Boys ,97.0
Crazy Heart ,112.0
The Rose ,125.0
Baggage Claim ,96.0
Barbarella ,98.0
Shipwrecked ,92.0
Election ,103.0
The Namesake ,122.0
The DUFF ,101.0
Glitter ,104.0
The Haunting in Connecticut 2: Ghosts of Georgia ,101.0
Silmido ,135.0
Bright Star ,119.0
My Name Is Khan ,128.0
Footloose ,107.0
All Is Lost ,106.0
Limbo ,126.0
Namastey London ,128.0
The Wind That Shakes the Barley ,127.0
Yeh Jawaani Hai Deewani ,160.0
The Karate Kid ,126.0
Quo Vadis ,171.0
Repo! The Genetic Opera ,150.0
Valley of the Wolves: Iraq ,122.0
Pulp Fiction ,178.0
The Muppet Movie ,95.0
Nightcrawler ,117.0
Club Dread ,119.0
The Sound of Music ,174.0
Splash ,111.0
Little Miss Sunshine ,101.0
Stand by Me ,89.0
28 Days Later... ,113.0
You Got Served ,95.0
Escape from Alcatraz ,112.0
Brown Sugar ,109.0
A Thin Line Between Love and Hate ,108.0
50/50 ,100.0
Shutter ,90.0
Creepshow ,130.0
That Awkward Moment ,94.0
Modern Problems ,93.0
Kicks ,80.0
Much Ado About Nothing ,111.0
On Her Majesty's Secret Service ,142.0
The Player             ,60.0
New Nightmare ,107.0
Drive Me Crazy ,91.0
Akeelah and the Bee ,112.0
Half Baked ,82.0
New in Town ,97.0
Syriana ,128.0
American Psycho ,102.0
The Good Girl ,93.0
Bon Cop Bad Cop ,116.0
The Boondock Saints II: All Saints Day ,138.0
The City of Your Final Destination ,117.0
Enough Said ,93.0
Easy A ,92.0
The Inkwell ,110.0
Shadow of the Vampire ,92.0
Prom ,104.0
The Pallbearer ,98.0
Held Up ,89.0
Woman on Top ,92.0
Howards End ,140.0
Preacher             ,60.0
Anomalisa ,90.0
Another Year ,129.0
8 Women ,111.0
Showdown in Little Tokyo ,79.0
Clay Pigeons ,104.0
It's Kind of a Funny Story ,101.0
Made in Dagenham ,113.0
When Did You Last See Your Father? ,92.0
Prefontaine ,106.0
The Wicked Lady ,98.0
The Secret of Kells ,75.0
Begin Again ,104.0
Down in the Valley ,108.0
Brooklyn Rules ,99.0
Restless ,180.0
The Singing Detective ,109.0
The Land Girls ,111.0
Fido ,93.0
The Wendell Baker Story ,99.0
Wild Target ,98.0
Pathology ,95.0
Wuthering Heights             ,142.0
10th & Wolf ,107.0
Dear Wendy ,102.0
Aloft ,97.0
Akira ,124.0
The Death and Life of Bobby Z ,97.0
The Rocket: The Legend of Rocket Richard ,124.0
Swelter ,96.0
My Lucky Star ,114.0
Imagine Me & You ,90.0
Mr. Church ,104.0
Swimming Pool ,102.0
Green Street 3: Never Back Down ,93.0
The Blood of Heroes ,90.0
Code of Honor ,106.0
Driving Miss Daisy ,99.0
Soul Food ,115.0
Rumble in the Bronx ,89.0
Far from Men ,101.0
Thank You for Smoking ,92.0
Hostel: Part II ,94.0
An Education ,100.0
Shopgirl ,106.0
The Hotel New Hampshire ,109.0
Narc ,105.0
Men with Brooms ,102.0
Witless Protection ,97.0
The Work and the Glory ,118.0
Extract ,92.0
Masked and Anonymous ,112.0
Alias Betty ,103.0
Code 46 ,93.0
Outside Bet ,101.0
Crash ,115.0
Albert Nobbs ,113.0
Black November ,95.0
Ta Ra Rum Pum ,153.0
Persepolis ,89.0
The Hole ,92.0
The Wave ,107.0
The Neon Demon ,118.0
Harry Brown ,97.0
Spider-Man 3 ,156.0
The Omega Code ,100.0
Juno ,96.0
Pound of Flesh ,104.0
Diamonds Are Forever ,120.0
The Godfather ,175.0
Flashdance ,95.0
500 Days of Summer ,95.0
The Piano ,121.0
Magic Mike ,110.0
Darkness Falls ,96.0
Live and Let Die ,121.0
My Dog Skip ,95.0
"Definitely, Maybe ",112.0
Jumping the Broom ,112.0
The Great Gatsby ,143.0
"Good Night, and Good Luck. ",93.0
Capote ,110.0
Desperado ,104.0
The Claim ,115.0
Fargo             ,53.0
Logan's Run ,119.0
The Man with the Golden Gun ,125.0
Action Jackson ,96.0
The Descent ,100.0
Michael Jordan to the Max ,46.0
Devil's Due ,89.0
Flirting with Disaster ,92.0
The Devil's Rejects ,109.0
Buffy the Vampire Slayer             ,44.0
Dope ,103.0
In Too Deep ,95.0
Skyfall ,143.0
House of 1000 Corpses ,105.0
Alien Zone ,79.0
A Serious Man ,106.0
Get Low ,100.0
Warlock ,103.0
Beyond the Lights ,116.0
A Single Man ,99.0
The Last Temptation of Christ ,164.0
Outside Providence ,96.0
Bride & Prejudice ,122.0
Rabbit-Proof Fence ,94.0
Who's Your Caddy? ,93.0
Split Second ,96.0
Nikita             ,60.0
The Other Side of Heaven ,113.0
Dark Angel             ,60.0
Veer-Zaara ,192.0
Redbelt ,99.0
Cyrus ,91.0
A Dog of Flanders ,100.0
Auto Focus ,105.0
Factory Girl ,99.0
We Need to Talk About Kevin ,112.0
The Christmas Candle ,100.0
The Mighty Macs ,99.0
Losin' It ,100.0
Mother and Child ,125.0
March or Die ,107.0
Les visiteurs ,107.0
Somewhere ,97.0
I Hope They Serve Beer in Hell ,105.0
Chairman of the Board ,95.0
Hesher ,106.0
Dom Hemingway ,93.0
Gerry ,103.0
The Heart of Me ,96.0
Freeheld ,103.0
The Extra Man ,108.0
Hard to Be a God ,177.0
Ca$h ,118.0
Wah-Wah ,97.0
The Boondock Saints ,102.0
Z Storm ,92.0
Twixt ,88.0
Snow Queen ,80.0
Alpha and Omega 4: The Legend of the Saw Toothed Cave ,45.0
Pale Rider ,115.0
Stargate: The Ark of Truth ,97.0
Dazed and Confused ,102.0
High School Musical 2 ,111.0
Two Lovers and a Bear ,96.0
Criminal Activities ,94.0
Aimee & Jaguar ,125.0
The Chumscrubber ,108.0
Shade ,101.0
House at the End of the Street ,101.0
Incendies ,139.0
"Remember Me, My Love ",125.0
Perrier's Bounty ,88.0
Elite Squad ,115.0
Annabelle ,99.0
Bran Nue Dae ,88.0
Boyz n the Hood ,112.0
La Bamba ,108.0
The Four Seasons ,107.0
Dressed to Kill ,104.0
The Adventures of Huck Finn ,108.0
Go ,102.0
Friends with Money ,88.0
The Andromeda Strain ,115.0
Bats ,91.0
Nowhere in Africa ,141.0
Shame ,101.0
Layer Cake ,105.0
The Work and the Glory II: American Zion ,100.0
The East ,116.0
A Home at the End of the World ,97.0
Aberdeen ,106.0
The Messenger ,105.0
Tracker ,102.0
Control ,122.0
The Terminator ,107.0
Good Bye Lenin! ,121.0
The Damned United ,98.0
The Return of the Living Dead ,108.0
Gomorrah             ,55.0
Mallrats ,123.0
Grease ,110.0
Platoon ,120.0
Fahrenheit 9/11 ,122.0
Butch Cassidy and the Sundance Kid ,110.0
Mary Poppins ,139.0
Ordinary People ,124.0
Around the World in 80 Days ,120.0
West Side Story ,152.0
Caddyshack ,98.0
The Brothers ,106.0
The Wood ,106.0
The Usual Suspects ,106.0
A Nightmare on Elm Street 5: The Dream Child ,89.0
Van Wilder: Party Liaison ,94.0
The Wrestler ,109.0
Duel in the Sun ,144.0
Best in Show ,90.0
Escape from New York ,106.0
School Daze ,121.0
Daddy Day Camp ,89.0
Mr. Nice Guy ,86.0
A Mighty Wind ,91.0
Mystic Pizza ,104.0
War & Peace             ,
Sliding Doors ,99.0
Tales from the Hood ,98.0
The Last King of Scotland ,121.0
Halloween 5 ,96.0
Bernie ,99.0
Dolphins and Whales 3D: Tribes of the Ocean ,42.0
Pollock ,122.0
200 Cigarettes ,101.0
The Words ,102.0
Casa de mi Padre ,84.0
City Island ,104.0
The Guard ,96.0
College ,94.0
The Virgin Suicides ,90.0
Little Voice ,97.0
Miss March ,90.0
Wish I Was Here ,106.0
Simply Irresistible ,96.0
Veronica Mars             ,44.0
Hedwig and the Angry Inch ,95.0
Only the Strong ,99.0
Goddess of Love ,93.0
Shattered Glass ,99.0
Novocaine ,95.0
The Business of Strangers ,84.0
The Wild Bunch ,144.0
The Wackness ,99.0
The Great Train Robbery ,110.0
Morvern Callar ,97.0
Beastmaster 2: Through the Portal of Time ,107.0
The 5th Quarter ,90.0
The Flower of Evil ,104.0
The Greatest ,96.0
Snow Flower and the Secret Fan ,104.0
Come Early Morning ,97.0
Lucky Break ,107.0
Julia ,117.0
"Surfer, Dude ",85.0
Lake of Fire ,152.0
11:14 ,85.0
Men of War ,76.0
Don McKay ,87.0
Deadfall ,95.0
A Shine of Rainbows ,101.0
The Hit List ,90.0
Emma             ,240.0
Videodrome ,89.0
L'auberge espagnole ,111.0
Song One ,86.0
Murder by Numbers ,115.0
Winter in Wartime ,103.0
Freaky Deaky ,90.0
The Train ,133.0
Trade of Innocents ,88.0
The Protector ,111.0
Stiff Upper Lips ,94.0
The Inbetweeners             ,25.0
Bend It Like Beckham ,112.0
Sunshine State ,141.0
Crossover ,95.0
Khiladi 786 ,141.0
[Rec] 2 ,85.0
Standing Ovation ,105.0
The Sting ,129.0
Chariots of Fire ,125.0
Diary of a Mad Black Woman ,116.0
Shine ,105.0
Don Jon ,90.0
High Plains Drifter ,105.0
Ghost World ,111.0
Iris ,91.0
Galaxina ,95.0
The Chorus ,97.0
Mambo Italiano ,92.0
Wonderland ,104.0
Do the Right Thing ,120.0
Harvard Man ,99.0
Le Havre ,93.0
Irreversible ,99.0
R100 ,99.0
Rang De Basanti ,157.0
Animals ,90.0
Salvation Boulevard ,96.0
The Ten ,96.0
A Room for Romeo Brass ,90.0
Headhunters ,100.0
Grabbers ,94.0
Saint Ralph ,98.0
Miss Julie ,129.0
Somewhere in Time ,103.0
Dum Maaro Dum ,128.0
Insidious: Chapter 2 ,106.0
Saw II ,95.0
10 Cloverfield Lane ,104.0
Jackass: The Movie ,87.0
Lights Out ,81.0
Paranormal Activity 3 ,94.0
Ouija ,89.0
A Nightmare on Elm Street 3: Dream Warriors ,88.0
The Gift ,108.0
Instructions Not Included ,115.0
Paranormal Activity 4 ,96.0
The Robe ,135.0
The Return of the Pink Panther ,113.0
Freddy's Dead: The Final Nightmare ,93.0
Monster ,109.0
"20,000 Leagues Under the Sea ",127.0
Paranormal Activity: The Marked Ones ,101.0
The Elephant Man ,124.0
Dallas Buyers Club ,117.0
The Lazarus Effect ,83.0
Memento ,113.0
Oculus ,104.0
Clerks II ,97.0
Billy Elliot ,110.0
The Way Way Back ,103.0
House Party 2 ,94.0
The Man from Snowy River ,102.0
Doug's 1st Movie ,77.0
The Apostle ,134.0
Mommie Dearest ,129.0
Our Idiot Brother ,90.0
Race ,134.0
The Players Club ,104.0
O ,95.0
"As Above, So Below ",93.0
Addicted ,106.0
Eve's Bayou ,109.0
Still Alice ,101.0
The Egyptian ,139.0
Nighthawks ,99.0
Friday the 13th Part VIII: Jason Takes Manhattan ,100.0
My Big Fat Greek Wedding ,95.0
Spring Breakers ,94.0
Halloween: The Curse of Michael Myers ,93.0
Y Tu Mamá También ,106.0
Shaun of the Dead ,99.0
The Haunting of Molly Hartley ,82.0
Lone Star ,135.0
Halloween 4: The Return of Michael Myers ,88.0
April Fool's Day ,89.0
Diner ,110.0
Lone Wolf McQuade ,107.0
Apollo 18 ,86.0
Sunshine Cleaning ,91.0
No Escape ,103.0
The Beastmaster ,90.0
Solomon and Sheba ,141.0
Fifty Shades of Black ,92.0
Not Easily Broken ,99.0
A Farewell to Arms ,79.0
The Perfect Match ,96.0
Digimon: The Movie ,82.0
Saved! ,92.0
The Barbarian Invasions ,112.0
Robin and Marian ,106.0
The Forsaken ,90.0
Force 10 from Navarone ,126.0
UHF ,150.0
Grandma's Boy ,90.0
Slums of Beverly Hills ,91.0
Once Upon a Time in the West ,145.0
Made ,95.0
Moon ,97.0
Keeping Up with the Steins ,90.0
Sea Rex 3D: Journey to a Prehistoric World ,41.0
The Sweet Hereafter ,112.0
Of Gods and Men ,122.0
Bottle Shock ,110.0
Jekyll and Hyde... Together Again ,87.0
Heavenly Creatures ,108.0
90 Minutes in Heaven ,121.0
Everything Must Go ,97.0
Zero Effect ,116.0
The Machinist ,94.0
Light Sleeper ,103.0
Kill the Messenger ,112.0
Rabbit Hole ,91.0
Party Monster ,98.0
Green Room ,95.0
The Oh in Ohio ,88.0
Atlas Shrugged: Who Is John Galt? ,99.0
Bottle Rocket ,91.0
Albino Alligator ,97.0
"Gandhi, My Father ",136.0
Standard Operating Procedure ,118.0
Out of the Blue ,94.0
Tucker and Dale vs Evil ,89.0
"Lovely, Still ",90.0
Tycoon ,95.0
Desert Blue ,90.0
Decoys ,95.0
The Visit ,94.0
Redacted ,90.0
Fascination ,103.0
Saving Grace             ,60.0
Area 51 ,91.0
Sleep Tight ,102.0
The Cottage ,92.0
Dead Like Me: Life After Death ,87.0
Farce of the Penguins ,80.0
Flying By ,90.0
Psych             ,44.0
Rudderless ,105.0
Henry & Me ,67.0
Christmas Eve ,95.0
We Have Your Husband ,87.0
Dying of the Light ,94.0
Born of War ,109.0
Capricorn One ,130.0
Should've Been Romeo ,
Running Forever ,88.0
Yoga Hosers ,88.0
Navy Seals vs. Zombies ,97.0
I Served the King of England ,113.0
Soul Kitchen ,99.0
Sling Blade ,148.0
The Awakening ,107.0
Hostel ,93.0
Tristram Shandy: A Cock and Bull Story ,94.0
Take Shelter ,121.0
Lady in White ,118.0
Driving Lessons ,98.0
Let's Kill Ward's Wife ,82.0
The Texas Chainsaw Massacre 2 ,101.0
Pat Garrett & Billy the Kid ,106.0
Only God Forgives ,90.0
Camping sauvage ,79.0
Without Men ,87.0
Barfi ,
Dear Frankie ,105.0
All Hat ,89.0
The Names of Love ,100.0
Treading Water ,92.0
Savage Grace ,97.0
Out of the Blue ,100.0
Police Academy ,96.0
The Blue Lagoon ,104.0
Four Weddings and a Funeral ,117.0
Fast Times at Ridgemont High ,90.0
Moby Dick ,115.0
25th Hour ,108.0
Secrets and Lies             ,43.0
Bound ,109.0
Requiem for a Dream ,102.0
State Fair ,100.0
Tango ,115.0
Salvador ,122.0
Moms' Night Out ,98.0
Donnie Darko ,133.0
Saving Private Perez ,105.0
Character ,122.0
Spun ,106.0
Life During Wartime ,98.0
Lady Vengeance ,112.0
Mozart's Sister ,120.0
Mean Machine ,99.0
Exiled ,110.0
Blackthorn ,102.0
Lilya 4-Ever ,109.0
After.Life ,104.0
Fugly ,134.0
One Flew Over the Cuckoo's Nest ,133.0
R.L. Stine's Monsterville: The Cabinet of Souls ,85.0
Silent Movie ,87.0
Airlift ,130.0
Anne of Green Gables             ,199.0
Falcon Rising ,103.0
The Sweeney ,112.0
Sexy Beast ,89.0
Easy Money ,124.0
Whale Rider ,101.0
Paa ,133.0
Cargo ,112.0
Pan ,111.0
High School Musical ,98.0
Animal Kingdom             ,60.0
Love and Death on Long Island ,93.0
Night Watch ,104.0
The Crying Game ,112.0
Porky's ,94.0
Survival of the Dead ,90.0
Night of the Living Dead ,96.0
Lost in Translation ,101.0
Annie Hall ,93.0
The Greatest Show on Earth ,152.0
Exodus: Gods and Kings ,150.0
Monster's Ball ,112.0
Maggie ,95.0
Leaving Las Vegas ,111.0
Hansel & Gretel Get Baked ,86.0
The Return of the Living Dead ,108.0
The Front Page ,105.0
The Boy Next Door ,91.0
Trapeze ,105.0
Saving Grace             ,60.0
The Kids Are All Right ,106.0
They Live ,93.0
The Great Escape ,172.0
What the #$*! Do We (K)now!? ,109.0
The Last Exorcism Part II ,93.0
Boyhood ,165.0
Scoop ,96.0
Planet of the Apes ,119.0
The Wash ,93.0
3 Strikes ,82.0
The Cooler ,101.0
The Misfits ,120.0
The Night Listener ,81.0
The Jerky Boys ,82.0
My Soul to Take ,107.0
The Orphanage ,105.0
A Haunted House 2 ,86.0
The Rules of Attraction ,110.0
Topaz ,127.0
Let's Go to Prison ,90.0
Four Rooms ,110.0
Secretary ,104.0
The Real Cancun ,96.0
Talk Radio ,110.0
Waiting for Guffman ,84.0
Love Stinks ,94.0
You Kill Me ,93.0
Thumbsucker ,96.0
Red State ,88.0
Mirrormask ,101.0
Samsara ,102.0
The Barbarians ,87.0
The Art of Getting By ,83.0
Zipper ,103.0
Poolhall Junkies ,99.0
The Loss of Sexual Innocence ,106.0
Holy Motors ,115.0
Joe ,117.0
Shooting Fish ,99.0
Prison ,102.0
Psycho Beach Party ,85.0
The Big Tease ,86.0
"Buen Día, Ramón ",120.0
Trust ,106.0
An Everlasting Piece ,103.0
Among Giants ,93.0
Adore ,112.0
The Velocity of Gary ,100.0
Mondays in the Sun ,113.0
Stake Land ,98.0
Sonny with a Chance             ,23.0
The Last Time I Committed Suicide ,92.0
Futuro Beach ,106.0
Another Happy Day ,119.0
A Lonely Place to Die ,99.0
Nothing ,90.0
The Geographer Drank His Globe Away ,120.0
1776 ,168.0
Inescapable ,93.0
Hell's Angels ,96.0
Purple Violets ,103.0
The Veil ,93.0
The Loved Ones ,84.0
No Vacancy ,81.0
How to Fall in Love ,84.0
The Perfect Wave ,94.0
Ben-Hur ,141.0
A Man for All Seasons ,120.0
Network ,121.0
Gone with the Wind ,226.0
Desert Dancer ,104.0
Major Dundee ,152.0
Down for Life ,92.0
Annie Get Your Gun ,107.0
Four Lions ,97.0
House of Sand ,115.0
Defendor ,95.0
The Pirate ,102.0
The Good Heart ,99.0
The History Boys ,109.0
Unknown ,113.0
M*A*S*H             ,25.0
Midnight Cowboy ,113.0
The Full Monty ,91.0
Airplane! ,88.0
Chain of Command ,88.0
Friday ,97.0
Menace II Society ,97.0
Empire             ,42.0
Creepshow 2 ,85.0
The Ballad of Cable Hogue ,121.0
In Cold Blood ,134.0
The Nun's Story ,149.0
Harper ,121.0
Frenzy ,116.0
The Witch ,92.0
I Got the Hook Up ,93.0
She's the One ,96.0
Gods and Monsters ,105.0
The Secret in Their Eyes ,129.0
Day of the Dead ,87.0
Train ,94.0
Evil Dead II ,37.0
Pootie Tang ,81.0
Sharknado ,97.0
La otra conquista ,106.0
Trollhunter ,103.0
Ira & Abby ,101.0
The Watch ,102.0
Winter Passing ,98.0
D.E.B.S. ,91.0
The Masked Saint ,105.0
The Betrayed ,98.0
Taxman ,104.0
The Secret             ,45.0
2:13 ,96.0
"Batman: The Dark Knight Returns, Part 2 ",148.0
Time to Choose ,100.0
In the Name of the King: The Last Job ,86.0
Wicked Blood ,92.0
Dawn Patrol ,88.0
Lords of London ,90.0
High Anxiety ,94.0
March of the Penguins ,80.0
Margin Call ,107.0
August ,99.0
Choke ,92.0
Whiplash ,107.0
City of God ,135.0
Human Traffic ,99.0
Day One ,102.0
The Dead Girl ,93.0
The Hunt ,115.0
A Christmas Story ,94.0
Bella ,91.0
Class of 1984 ,98.0
The Opposite Sex ,97.0
Dreaming of Joseph Lees ,92.0
The Class ,128.0
Rosemary's Baby ,136.0
The Man Who Shot Liberty Valance ,113.0
Adam ,99.0
Maria Full of Grace ,101.0
Beginners ,105.0
Feast ,95.0
Animal House ,109.0
Goldfinger ,110.0
Antiviral ,108.0
It's a Wonderful Life ,118.0
Trainspotting ,94.0
The Original Kings of Comedy ,115.0
Paranormal Activity 2 ,98.0
Waking Ned Devine ,91.0
Bowling for Columbine ,120.0
Coming Home ,109.0
A Nightmare on Elm Street 2: Freddy's Revenge ,87.0
A Room with a View ,117.0
The Purge ,85.0
Sinister ,110.0
Martin Lawrence Live: Runteldat ,113.0
Cat on a Hot Tin Roof ,108.0
Beneath the Planet of the Apes ,95.0
Air Bud ,98.0
Pokémon 3: The Movie ,93.0
Jason Lives: Friday the 13th Part VI ,86.0
The Bridge on the River Kwai ,161.0
Spaced Invaders ,100.0
Family Plot ,120.0
The Apartment ,125.0
Jason Goes to Hell: The Final Friday ,91.0
Torn Curtain ,128.0
Dave Chappelle's Block Party ,100.0
Slow West ,84.0
Krush Groove ,97.0
Next Day Air ,84.0
Elmer Gantry ,146.0
Judgment at Nuremberg ,186.0
Trippin' ,94.0
Robot Chicken             ,11.0
Red River ,126.0
Phat Girlz ,99.0
Before Midnight ,109.0
Teen Wolf Too ,95.0
Phantasm II ,97.0
Woman Thou Art Loosed ,94.0
Real Women Have Curves ,90.0
Deadline Gallipoli             ,197.0
Water ,117.0
East Is East ,96.0
Whipped ,82.0
Kama Sutra: A Tale of Love ,109.0
Please Give ,90.0
Willy Wonka & the Chocolate Factory ,89.0
Warlock: The Armageddon ,98.0
8 Heads in a Duffel Bag ,95.0
Days of Heaven ,94.0
Thirteen Conversations About One Thing ,104.0
Jawbreaker ,87.0
Basquiat ,108.0
Frances Ha ,86.0
Tsotsi ,94.0
Happiness ,134.0
DysFunktional Family ,89.0
Tusk ,102.0
Oldboy ,120.0
Letters to God ,110.0
Hobo with a Shotgun ,86.0
Compadres ,101.0
Freeway ,102.0
Love's Abiding Joy ,87.0
Fish Tank ,123.0
Damsels in Distress ,99.0
Creature             ,173.0
Bachelorette ,87.0
BrainDead             ,44.0
Brave New Girl ,120.0
Tim and Eric's Billion Dollar Movie ,93.0
The Gambler ,111.0
The Grand             ,60.0
Summer Storm ,98.0
Fort McCoy ,100.0
Chain Letter ,88.0
Just Looking ,97.0
The Divide ,122.0
The Eclipse ,86.0
Demonic ,83.0
My Big Fat Independent Movie ,80.0
Alice in Wonderland ,108.0
The Deported ,90.0
Tanner Hall ,96.0
Open Road ,85.0
They Came Together ,83.0
30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo ,80.0
Never Back Down 2: The Beatdown ,90.0
Point Blank ,92.0
